qseqid	saccver	staxids	sscinames	pident	length	qcovs	evalue	bitscore	stitle	is_human_TENT	human_TENT
XP_067515893.1	XP_047290433.1	0	N/A	32.721	272	55	2.28e-31	127	terminal nucleotidyltransferase 4B isoform X6 [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	XP_011521580.1	0	N/A	32.721	272	55	4.54e-31	126	terminal nucleotidyltransferase 4B isoform X5 [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	XP_047290432.1	0	N/A	32.721	272	55	6.36e-31	127	terminal nucleotidyltransferase 4B isoform X4 [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	XP_047290431.1	0	N/A	32.721	272	55	6.76e-31	127	terminal nucleotidyltransferase 4B isoform X3 [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	NP_001035375.2	0	N/A	32.721	272	55	7.55e-31	127	terminal nucleotidyltransferase 4B isoform b [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	XP_011521578.1	0	N/A	32.721	272	55	7.57e-31	127	terminal nucleotidyltransferase 4B isoform X2 [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	NP_001352253.1	0	N/A	32.721	272	55	8.51e-31	127	terminal nucleotidyltransferase 4B isoform d [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	NP_001352252.1	0	N/A	32.721	272	55	9.62e-31	126	terminal nucleotidyltransferase 4B isoform c [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	NP_001035374.2	0	N/A	32.721	272	55	1.14e-30	126	terminal nucleotidyltransferase 4B isoform a [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	XP_011521577.1	0	N/A	32.721	272	55	1.15e-30	126	terminal nucleotidyltransferase 4B isoform X1 [Homo sapiens]	TRUE	TENT4B
XP_067515893.1	NP_008930.2	0	N/A	27.027	333	70	9.35e-26	112	terminal nucleotidyltransferase 4A isoform 1 [Homo sapiens]	TRUE	TENT4A
XP_067515893.1	NP_001165276.2	0	N/A	27.027	333	70	1.06e-25	112	terminal nucleotidyltransferase 4A isoform 2 [Homo sapiens]	TRUE	TENT4A
XP_067515893.1	XP_047272622.1	0	N/A	27.329	322	67	8.20e-25	108	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_067515893.1	XP_047272621.1	0	N/A	27.329	322	67	8.20e-25	108	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_067515893.1	XP_047272620.1	0	N/A	27.329	322	67	8.20e-25	108	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_067515893.1	XP_047272623.1	0	N/A	27.476	313	65	4.12e-24	106	terminal nucleotidyltransferase 4A isoform X2 [Homo sapiens]	TRUE	TENT4A
XP_067515893.1	XP_016864477.1	0	N/A	27.476	313	65	4.12e-24	106	terminal nucleotidyltransferase 4A isoform X2 [Homo sapiens]	TRUE	TENT4A
XP_067515893.1	XP_047272624.1	0	N/A	27.476	313	65	4.42e-24	106	terminal nucleotidyltransferase 4A isoform X3 [Homo sapiens]	TRUE	TENT4A
XP_067515893.1	NP_001317647.1	0	N/A	31.915	141	33	5.89e-07	54.3	terminal uridylyltransferase 7 isoform 3 [Homo sapiens]	TRUE	Tut7
XP_067515893.1	XP_011517318.1	0	N/A	31.915	141	33	9.39e-07	53.9	terminal uridylyltransferase 7 isoform X5 [Homo sapiens]	TRUE	Tut7
XP_067515893.1	XP_011517316.1	0	N/A	31.915	141	33	9.53e-07	53.9	terminal uridylyltransferase 7 isoform X1 [Homo sapiens]	TRUE	Tut7
XP_067515893.1	XP_011517315.1	0	N/A	31.915	141	33	9.53e-07	53.9	terminal uridylyltransferase 7 isoform X1 [Homo sapiens]	TRUE	Tut7
XP_067515893.1	XP_011517314.1	0	N/A	31.915	141	33	9.53e-07	53.9	terminal uridylyltransferase 7 isoform X1 [Homo sapiens]	TRUE	Tut7
XP_067515893.1	XP_011517313.1	0	N/A	31.915	141	33	9.53e-07	53.9	terminal uridylyltransferase 7 isoform X1 [Homo sapiens]	TRUE	Tut7
