qseqid	saccver	staxids	sscinames	pident	length	qcovs	evalue	bitscore	stitle	is_human_TENT	human_TENT
XP_030831737.1	NP_001035375.2	0	N/A	54.595	370	42	1.56e-127	399	terminal nucleotidyltransferase 4B isoform b [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	XP_011521578.1	0	N/A	54.595	370	42	1.60e-127	399	terminal nucleotidyltransferase 4B isoform X2 [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	NP_001035374.2	0	N/A	54.595	370	42	2.33e-127	400	terminal nucleotidyltransferase 4B isoform a [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	XP_011521577.1	0	N/A	54.595	370	42	2.40e-127	400	terminal nucleotidyltransferase 4B isoform X1 [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	XP_047290432.1	0	N/A	54.595	370	42	4.53e-127	397	terminal nucleotidyltransferase 4B isoform X4 [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	NP_001352252.1	0	N/A	54.595	370	42	5.05e-127	399	terminal nucleotidyltransferase 4B isoform c [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	XP_047290431.1	0	N/A	54.595	370	42	1.07e-126	397	terminal nucleotidyltransferase 4B isoform X3 [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	NP_001352253.1	0	N/A	54.595	370	42	1.77e-126	398	terminal nucleotidyltransferase 4B isoform d [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	NP_001165276.2	0	N/A	53.763	372	42	2.48e-124	394	terminal nucleotidyltransferase 4A isoform 2 [Homo sapiens]	TRUE	TENT4A
XP_030831737.1	NP_008930.2	0	N/A	53.763	372	42	2.89e-124	394	terminal nucleotidyltransferase 4A isoform 1 [Homo sapiens]	TRUE	TENT4A
XP_030831737.1	XP_047290433.1	0	N/A	58.917	314	37	3.24e-122	379	terminal nucleotidyltransferase 4B isoform X6 [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	XP_011521580.1	0	N/A	58.917	314	37	4.14e-122	380	terminal nucleotidyltransferase 4B isoform X5 [Homo sapiens]	TRUE	TENT4B
XP_030831737.1	XP_047272622.1	0	N/A	57.616	302	36	4.20e-113	357	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_030831737.1	XP_047272621.1	0	N/A	57.616	302	36	4.20e-113	357	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_030831737.1	XP_047272620.1	0	N/A	57.616	302	36	4.20e-113	357	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_030831737.1	XP_047272623.1	0	N/A	58.020	293	35	1.06e-111	353	terminal nucleotidyltransferase 4A isoform X2 [Homo sapiens]	TRUE	TENT4A
XP_030831737.1	XP_016864477.1	0	N/A	58.020	293	35	1.06e-111	353	terminal nucleotidyltransferase 4A isoform X2 [Homo sapiens]	TRUE	TENT4A
XP_030831737.1	XP_047272624.1	0	N/A	58.020	293	35	1.22e-111	353	terminal nucleotidyltransferase 4A isoform X3 [Homo sapiens]	TRUE	TENT4A
XP_030831737.1	XP_047272808.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform X3 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	XP_047272807.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform X3 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	XP_047272806.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform X3 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_776158.2	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375041.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375040.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375039.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375038.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375037.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375036.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375035.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375034.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375032.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375031.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001336482.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001336481.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001107866.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001107865.1	0	N/A	25.095	263	26	5.71e-10	65.1	poly(A) RNA polymerase GLD2 isoform 1 [Homo sapiens]	TRUE	TENT2
XP_030831737.1	NP_001375042.1	0	N/A	25.095	263	26	6.72e-10	65.1	poly(A) RNA polymerase GLD2 isoform 16 [Homo sapiens]	TRUE	TENT2
