qseqid	saccver	staxids	sscinames	pident	length	qcovs	evalue	bitscore	stitle	is_human_TENT	human_TENT
XP_002185169.1	NP_001165276.2	0	N/A	38.286	350	80	4.54e-56	200	terminal nucleotidyltransferase 4A isoform 2 [Homo sapiens]	TRUE	TENT4A
XP_002185169.1	NP_008930.2	0	N/A	38.286	350	80	4.59e-56	200	terminal nucleotidyltransferase 4A isoform 1 [Homo sapiens]	TRUE	TENT4A
XP_002185169.1	XP_011521580.1	0	N/A	37.538	333	76	4.08e-54	190	terminal nucleotidyltransferase 4B isoform X5 [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	XP_047290433.1	0	N/A	37.538	333	76	4.22e-54	189	terminal nucleotidyltransferase 4B isoform X6 [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	XP_047272622.1	0	N/A	38.166	338	78	1.15e-53	189	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_002185169.1	XP_047272621.1	0	N/A	38.166	338	78	1.15e-53	189	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_002185169.1	XP_047272620.1	0	N/A	38.166	338	78	1.15e-53	189	terminal nucleotidyltransferase 4A isoform X1 [Homo sapiens]	TRUE	TENT4A
XP_002185169.1	NP_001035375.2	0	N/A	37.092	337	77	5.43e-53	189	terminal nucleotidyltransferase 4B isoform b [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	XP_011521578.1	0	N/A	37.092	337	77	5.50e-53	189	terminal nucleotidyltransferase 4B isoform X2 [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	NP_001352252.1	0	N/A	37.092	337	77	5.96e-53	190	terminal nucleotidyltransferase 4B isoform c [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	XP_047290432.1	0	N/A	37.092	337	77	6.02e-53	189	terminal nucleotidyltransferase 4B isoform X4 [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	NP_001035374.2	0	N/A	37.092	337	77	6.20e-53	190	terminal nucleotidyltransferase 4B isoform a [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	XP_011521577.1	0	N/A	37.092	337	77	6.27e-53	190	terminal nucleotidyltransferase 4B isoform X1 [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	XP_047290431.1	0	N/A	37.092	337	77	8.72e-53	189	terminal nucleotidyltransferase 4B isoform X3 [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	NP_001352253.1	0	N/A	37.092	337	77	9.58e-53	189	terminal nucleotidyltransferase 4B isoform d [Homo sapiens]	TRUE	TENT4B
XP_002185169.1	XP_047272623.1	0	N/A	37.805	328	75	2.86e-50	180	terminal nucleotidyltransferase 4A isoform X2 [Homo sapiens]	TRUE	TENT4A
XP_002185169.1	XP_016864477.1	0	N/A	37.805	328	75	2.86e-50	180	terminal nucleotidyltransferase 4A isoform X2 [Homo sapiens]	TRUE	TENT4A
XP_002185169.1	XP_047272624.1	0	N/A	37.805	328	75	3.35e-50	179	terminal nucleotidyltransferase 4A isoform X3 [Homo sapiens]	TRUE	TENT4A
XP_002185169.1	NP_001375065.1	0	N/A	24.265	272	56	9.05e-10	62.4	poly(A) RNA polymerase GLD2 isoform 14 [Homo sapiens]	TRUE	TENT2
XP_002185169.1	XP_047272325.1	0	N/A	24.468	376	82	9.39e-10	63.5	terminal uridylyltransferase 4 isoform X23 [Homo sapiens]	TRUE	Tut4
XP_002185169.1	XP_047272348.1	0	N/A	24.468	376	82	9.43e-10	63.5	terminal uridylyltransferase 4 isoform X32 [Homo sapiens]	TRUE	Tut4
XP_002185169.1	XP_047272362.1	0	N/A	24.468	376	82	9.84e-10	63.5	terminal uridylyltransferase 4 isoform X37 [Homo sapiens]	TRUE	Tut4
XP_002185169.1	XP_047272354.1	0	N/A	24.468	376	82	9.84e-10	63.5	terminal uridylyltransferase 4 isoform X35 [Homo sapiens]	TRUE	Tut4
XP_002185169.1	XP_005252265.1	0	N/A	23.958	192	45	1.02e-09	63.5	terminal uridylyltransferase 7 isoform X7 [Homo sapiens]	TRUE	Tut7
