qseqid	saccver	staxids	sscinames	pident	length	qcovs	evalue	bitscore	stitle	is_human_TENT	human_TENT
XP_011444007.3	XP_016856293.1	0	N/A	28.727	275	40	1.96e-14	79.7	terminal uridylyltransferase 4 isoform X16 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_016856292.1	0	N/A	28.727	275	40	2.00e-14	79.7	terminal uridylyltransferase 4 isoform X9 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272288.1	0	N/A	28.727	275	40	2.05e-14	79.7	terminal uridylyltransferase 4 isoform X10 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272283.1	0	N/A	28.727	275	40	2.11e-14	79.7	terminal uridylyltransferase 4 isoform X6 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_005270737.1	0	N/A	28.727	275	40	2.11e-14	79.7	terminal uridylyltransferase 4 isoform X6 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272285.1	0	N/A	28.727	275	40	2.25e-14	79.7	terminal uridylyltransferase 4 isoform X7 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272282.1	0	N/A	28.727	275	40	2.34e-14	79.7	terminal uridylyltransferase 4 isoform X5 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	NP_056084.1	0	N/A	28.727	275	40	2.34e-14	79.7	terminal uridylyltransferase 4 isoform b [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272281.1	0	N/A	28.727	275	40	2.40e-14	79.3	terminal uridylyltransferase 4 isoform X4 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	NP_001009881.1	0	N/A	28.727	275	40	2.40e-14	79.3	terminal uridylyltransferase 4 isoform a [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_016856299.1	0	N/A	28.727	275	40	2.44e-14	79.3	terminal uridylyltransferase 4 isoform X40 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272365.1	0	N/A	28.727	275	40	2.53e-14	79.3	terminal uridylyltransferase 4 isoform X38 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_005270735.1	0	N/A	28.727	275	40	2.71e-14	79.3	terminal uridylyltransferase 4 isoform X2 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_011539399.1	0	N/A	28.727	275	40	2.71e-14	79.3	terminal uridylyltransferase 4 isoform X1 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_005270733.1	0	N/A	28.727	275	40	2.71e-14	79.3	terminal uridylyltransferase 4 isoform X1 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_016856296.1	0	N/A	28.727	275	40	2.82e-14	79.3	terminal uridylyltransferase 4 isoform X28 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_016856297.1	0	N/A	28.727	275	40	2.83e-14	79.3	terminal uridylyltransferase 4 isoform X36 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272280.1	0	N/A	28.727	275	40	2.88e-14	79.3	terminal uridylyltransferase 4 isoform X3 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_005270736.1	0	N/A	28.727	275	40	2.88e-14	79.3	terminal uridylyltransferase 4 isoform X3 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_005270739.1	0	N/A	28.727	275	40	2.98e-14	79.3	terminal uridylyltransferase 4 isoform X33 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272337.1	0	N/A	28.727	275	40	3.07e-14	79.3	terminal uridylyltransferase 4 isoform X27 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_011539401.1	0	N/A	28.727	275	40	3.20e-14	79.0	terminal uridylyltransferase 4 isoform X29 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272345.1	0	N/A	28.727	275	40	3.22e-14	79.0	terminal uridylyltransferase 4 isoform X31 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_016856295.1	0	N/A	28.727	275	40	3.29e-14	79.0	terminal uridylyltransferase 4 isoform X25 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272325.1	0	N/A	28.727	275	40	3.38e-14	79.0	terminal uridylyltransferase 4 isoform X23 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272384.1	0	N/A	28.727	275	40	9.28e-14	77.4	terminal uridylyltransferase 4 isoform X46 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047279823.1	0	N/A	26.415	265	39	1.38e-13	77.0	terminal uridylyltransferase 7 isoform X2 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_006717346.1	0	N/A	26.415	265	39	1.38e-13	77.0	terminal uridylyltransferase 7 isoform X2 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_016870620.1	0	N/A	26.415	265	39	1.40e-13	77.0	terminal uridylyltransferase 7 isoform X4 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_016870619.1	0	N/A	26.415	265	39	1.40e-13	77.0	terminal uridylyltransferase 7 isoform X4 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	NP_078893.2	0	N/A	26.415	265	39	1.40e-13	77.0	terminal uridylyltransferase 7 isoform 1 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	NP_001171988.1	0	N/A	26.415	265	39	1.40e-13	77.0	terminal uridylyltransferase 7 isoform 1 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_047279825.1	0	N/A	26.415	265	39	1.51e-13	77.0	terminal uridylyltransferase 7 isoform X6 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_047279824.1	0	N/A	26.415	265	39	1.51e-13	77.0	terminal uridylyltransferase 7 isoform X6 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_005252264.1	0	N/A	26.415	265	39	1.51e-13	77.0	terminal uridylyltransferase 7 isoform X6 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_011517318.1	0	N/A	26.415	265	39	1.72e-13	76.6	terminal uridylyltransferase 7 isoform X5 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_011517317.1	0	N/A	26.415	265	39	1.79e-13	76.6	terminal uridylyltransferase 7 isoform X3 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_005252265.1	0	N/A	26.415	265	39	1.84e-13	76.6	terminal uridylyltransferase 7 isoform X7 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_011517316.1	0	N/A	26.415	265	39	1.88e-13	76.6	terminal uridylyltransferase 7 isoform X1 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_011517315.1	0	N/A	26.415	265	39	1.88e-13	76.6	terminal uridylyltransferase 7 isoform X1 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_011517314.1	0	N/A	26.415	265	39	1.88e-13	76.6	terminal uridylyltransferase 7 isoform X1 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_011517313.1	0	N/A	26.415	265	39	1.88e-13	76.6	terminal uridylyltransferase 7 isoform X1 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	NP_001317647.1	0	N/A	26.415	265	39	2.11e-13	76.3	terminal uridylyltransferase 7 isoform 3 [Homo sapiens]	TRUE	Tut7
XP_011444007.3	XP_047272305.1	0	N/A	28.980	245	35	6.09e-13	75.1	terminal uridylyltransferase 4 isoform X17 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272296.1	0	N/A	28.980	245	35	6.58e-13	74.7	terminal uridylyltransferase 4 isoform X13 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272295.1	0	N/A	28.980	245	35	6.59e-13	74.7	terminal uridylyltransferase 4 isoform X12 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272372.1	0	N/A	28.980	245	35	7.69e-13	74.7	terminal uridylyltransferase 4 isoform X42 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272290.1	0	N/A	28.980	245	35	8.03e-13	74.7	terminal uridylyltransferase 4 isoform X11 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272286.1	0	N/A	28.980	245	35	8.03e-13	74.7	terminal uridylyltransferase 4 isoform X8 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272350.1	0	N/A	28.980	245	35	8.21e-13	74.7	terminal uridylyltransferase 4 isoform X34 [Homo sapiens]	TRUE	Tut4
XP_011444007.3	XP_047272336.1	0	N/A	27.953	254	40	8.33e-13	74.7	terminal uridylyltransferase 4 isoform X26 [Homo sapiens]	TRUE	Tut4
